SampleTrackerNo,Sampling_Date,Year,Month,Season,Operator,co2_treatment,Ring,Block,Collar_Unique_ID,Sampling_Date_tz,ch4_flux,co2_flux,n2o_flux,ch4_flux_stdev_no_outliers,ch4_flux_iqr_no_outliers,ch4_flux_norm,ch4_flux_quant,ch4_flux_robust,co2_flux_stdev_no_outliers,co2_flux_iqr_no_outliers,co2_flux_sqrt,co2_flux_quant,co2_flux_robust,n2o_flux_stdev_no_outliers,n2o_flux_iqr_no_outliers,n2o_flux_log10,n2o_flux_quant,n2o_flux_robust
3086.0,2013-11-06,2013,Jun,Autumn,Yui,Elevated,1,1,1.2,2013-11-06 00:00:00+11:00,-17.178,55.888000000000005,0.657,-17.178,-17.178,-0.293781248409594,0.12490988790434299,0.09539207760711396,55.888000000000005,55.888000000000005,9.366482797720819,-1.1505267055968846,-0.5726617285574528,0.657,0.657,1.555275870769318,-0.5939018107274969,-0.3733771209633278
3087.0,2013-11-06,2013,Jun,Autumn,Yui,Elevated,1,1,1.4,2013-11-06 00:00:00+11:00,-22.004,60.363,-0.841,-22.004,-22.004,-0.34245344825256757,-0.14088377531570095,-0.11549301929253426,60.363,60.363,9.602395534448682,-1.0098170716006587,-0.5358725408791589,-0.841,-0.841,1.5367730118303626,-0.9293038855764302,-0.5373617952928297
3088.0,2013-11-06,2013,Jun,Autumn,Yui,Elevated,1,1,1.5,2013-11-06 00:00:00+11:00,-24.189,36.49,3.838,-24.189,-24.189,-0.5504102536072878,-0.24177497598115466,-0.21097249229828044,36.49,36.49,8.266377683120945,-1.7558027441994413,-0.7321336084643907,3.838,3.838,1.5921323260201155,-0.04882928817532364,-0.025155993431855497
3089.0,2013-11-06,2013,Jun,Autumn,Yui,Elevated,1,1,1.6,2013-11-06 00:00:00+11:00,-17.410999999999998,60.338,1.909,-17.410999999999998,-17.410999999999998,-0.2771180197894066,0.1042783522511598,0.08521051366645557,60.338,60.338,9.601093687700377,-1.0144086551060838,-0.5360780670673058,1.909,1.909,1.5701575076648255,-0.3653249606983645,-0.23632183908045976
3090.0,2013-11-06,2013,Jun,Autumn,Yui,Elevated,1,1,1.7,2013-11-06 00:00:00+11:00,-30.074,52.488,-3.3280000000000003,-30.074,-30.074,-0.4963955943484981,-0.5803024417750553,-0.46813345277371143,52.488,52.488,9.183191166473668,-1.2588752945684645,-0.6006132901454304,-3.3280000000000003,-3.3280000000000003,1.5041989185394449,-1.4244627825693454,-0.8096113847837985
3091.0,2013-11-06,2013,Jun,Autumn,Yui,Ambient,2,1,2.0,2013-11-06 00:00:00+11:00,-22.291,43.36600000000001,3.943,-22.291,-22.291,-0.4556737792577226,-0.15263384889095782,-0.1280342589962638,43.36600000000001,43.36600000000001,8.672312263750655,-1.547628633686665,-0.675605685676469,3.943,3.943,1.5932971458200116,-0.03781631001484977,-0.013661740558292283
3092.0,2013-11-06,2013,Jun,Autumn,Yui,Ambient,2,1,2.1,2013-11-06 00:00:00+11:00,-3.557,77.667,5.166,-3.557,-3.557,-0.045649473101810584,1.0978426041045826,0.6905984399921343,77.667,77.667,10.464702575802143,-0.6088841658723826,-0.39361553449140496,5.166,5.166,1.606639285230174,0.16275260115752746,0.12021893814997264
3093.0,2013-11-06,2013,Jun,Autumn,Yui,Ambient,2,1,2.2,2013-11-06 00:00:00+11:00,-6.022,31.978,1.173,-6.022,-6.022,-0.18494394339383777,0.8982185290284903,0.5828836111778715,31.978,31.978,7.988804666531784,-2.0331037518114194,-0.769226974901142,1.173,1.173,1.5614710924201027,-0.49497095846643646,-0.31689107827038854
3094.0,2013-11-06,2013,Jun,Autumn,Yui,Ambient,2,1,2.3,2013-11-06 00:00:00+11:00,-11.649000000000001,36.567,4.7860000000000005,-11.649000000000001,-11.649000000000001,-0.3012028445096931,0.48721916374608676,0.33699665712600224,36.567,36.567,8.271033792700885,-1.7379337640628052,-0.7315005878048982,4.7860000000000005,4.7860000000000005,1.6025374527024177,0.10711729918921116,0.07862068965517244
3095.0,2013-11-06,2013,Jun,Autumn,Yui,Ambient,2,1,2.5,2013-11-06 00:00:00+11:00,-16.070999999999998,44.144,3.35,-16.070999999999998,-16.070999999999998,-0.3412269361333459,0.21650767100312784,0.14376543075007112,44.144,44.144,8.717052254059281,-1.5213620572300421,-0.6692097107013377,3.35,3.35,1.5866773045647107,-0.11441489263000099,-0.07857690202517788
3096.0,2013-11-06,2013,Jun,Autumn,Yui,Ambient,2,1,2.6,2013-11-06 00:00:00+11:00,-16.371,57.104,-1.251,-16.371,-16.371,-0.27552480348487146,0.19106252489932196,0.13065612095523177,57.104,57.104,9.431171719357039,-1.1030405819241555,-0.562664934765988,-1.251,-1.251,1.531568321408984,-1.0342457423629638,-0.5822441160372194
3097.0,2013-11-06,2013,Jun,Autumn,Yui,Ambient,2,1,2.7,2013-11-06 00:00:00+11:00,-7.082999999999999,68.13600000000001,11.314,-7.082999999999999,-7.082999999999999,-0.10201467266147705,0.8243805782503488,0.5365203522034565,68.13600000000001,68.13600000000001,9.998949944869212,-0.8160870592330687,-0.4719703384605266,11.314,11.314,1.6681248887876399,0.8457228261920675,0.7932348111658455
3098.0,2013-11-06,2013,Jun,Autumn,Yui,Ambient,3,2,3.0,2013-11-06 00:00:00+11:00,-28.785999999999998,54.792,-3.742,-28.785999999999998,-28.785999999999998,-0.46424203957160143,-0.49771774142101693,-0.41185081605453455,54.792,54.792,9.307792434299339,-1.196627356737706,-0.5816719966458127,-3.742,-3.742,1.4985310918072396,-1.4636906629333006,-0.8549315818281334
3099.0,2013-11-06,2013,Jun,Autumn,Yui,Ambient,3,2,3.1,2013-11-06 00:00:00+11:00,-23.436,55.851000000000006,32.209,-23.436,-23.436,-0.34163120195420427,-0.20833010193406404,-0.1780681247132338,55.851000000000006,55.851000000000006,9.364507461687454,-1.1538135644830008,-0.5729659073159101,32.209,32.209,1.8290913991665232,1.5787089853430738,3.0805911330049263
3100.0,2013-11-06,2013,Jun,Autumn,Yui,Ambient,3,2,3.2,2013-11-06 00:00:00+11:00,-17.917,41.96,-2.334,-17.917,-17.917,-0.3921866693199654,0.07623224095500981,0.06309947781249313,41.96,41.96,8.590867243765324,-1.5873722115764624,-0.6871644784978503,-2.334,-2.334,1.5175125930164413,-1.2697693003782224,-0.7007991242474
3101.0,2013-11-06,2013,Jun,Autumn,Yui,Ambient,3,2,3.4,2013-11-06 00:00:00+11:00,-29.998,68.351,-5.313,-29.998,-29.998,-0.4008663116423766,-0.5706845765848209,-0.4648124276256855,68.351,68.351,10.009695300057839,-0.8132070831653679,-0.47020281324246344,-5.313,-5.313,1.4763243174202276,-1.716945168164448,-1.0269074986316364
3102.0,2013-11-06,2013,Jun,Autumn,Yui,Ambient,3,2,3.5,2013-11-06 00:00:00+11:00,-7.162999999999999,62.91,6.307,-7.162999999999999,-7.162999999999999,-0.11257299143635904,0.8163131405740822,0.5330245362581659,62.91,62.91,9.734115265395207,-0.9483781860576246,-0.5149335328307534,6.307,6.307,1.6187277848379131,0.3007792965159946,0.2451231527093596
3103.0,2013-11-06,2013,Jun,Autumn,Yui,Ambient,3,2,3.6,2013-11-06 00:00:00+11:00,-12.097000000000001,74.133,2.9530000000000003,-12.097000000000001,-12.097000000000001,-0.16092528100039902,0.45890767600590965,0.3174200878323756,74.133,74.133,10.294464531970569,-0.6831874527175258,-0.42266871644784987,2.9530000000000003,2.9530000000000003,1.5821884035297857,-0.1778283091962657,-0.12203612479474545
3104.0,2013-11-06,2013,Jun,Autumn,Yui,Ambient,3,2,3.7,2013-11-06 00:00:00+11:00,-23.449,74.483,2.056,-23.449,-23.449,-0.3001893921436398,-0.2090073732882351,-0.17863619480434356,74.483,74.483,10.311449946540012,-0.6710452465699359,-0.4197913498137933,2.056,2.056,1.571871807197167,-0.3332846755356347,-0.22022988505747124
3105.0,2013-11-06,2013,Jun,Autumn,Pankaj,Elevated,4,2,4.0,2013-11-06 00:00:00+11:00,-8.58,73.921,-0.772,-8.58,-8.58,-0.11528960837613247,0.7315762951818501,0.47110489632720837,73.921,73.921,10.284162581367527,-0.6869210855220719,-0.42441157852333544,-0.772,-0.772,1.53764282386375,-0.9128263463936662,-0.5298084291187739
3106.0,2013-11-06,2013,Jun,Autumn,Pankaj,Elevated,4,2,4.1,2013-11-06 00:00:00+11:00,-14.902000000000001,86.023,5.608,-14.902000000000001,-14.902000000000001,-0.17033943503585502,0.2982326866871059,0.1948480412506281,86.023,86.023,10.85661088922321,-0.45807656151217263,-0.32492046136518726,5.608,5.608,1.6113621306662524,0.20823469246454598,0.16860426929392439
3107.0,2013-11-06,2013,Jun,Autumn,Pankaj,Elevated,4,2,4.3,2013-11-06 00:00:00+11:00,-24.605,64.422,4.645,-24.605,-24.605,-0.3559899539868872,-0.27359612337933115,-0.22915073521379095,64.422,64.422,9.811472876179193,-0.9062083044995451,-0.5025033089716293,4.645,4.645,1.6010055481796701,0.07993562684568178,0.06318555008210174
3108.0,2013-11-06,2013,Jun,Autumn,Pankaj,Elevated,4,2,4.4,2013-11-06 00:00:00+11:00,-17.408,59.968999999999994,4.8469999999999995,-17.408,-17.408,-0.27793937992196444,0.10686182441042533,0.08534160676440382,59.968999999999994,59.968999999999994,9.581857857430364,-1.0279579602573456,-0.539111633604354,4.8469999999999995,4.8469999999999995,1.6031985206760972,0.11946760342846592,0.08529830322933764
3109.0,2013-11-06,2013,Jun,Autumn,Pankaj,Elevated,4,2,4.5,2013-11-06 00:00:00+11:00,-17.754,83.48899999999999,2.408,-17.754,-17.754,-0.20791713113071417,0.0832339482288077,0.07022220280102248,83.48899999999999,83.48899999999999,10.739273718459735,-0.4985729003409622,-0.34575259579575646,2.408,2.408,1.575949502067735,-0.27506611846911927,-0.1816967706622879
3110.0,2013-11-06,2013,Jun,Autumn,Pankaj,Elevated,4,2,4.6,2013-11-06 00:00:00+11:00,-8.889,54.89,2.8139999999999996,-8.889,-8.889,-0.1596551439623177,0.7084208903804267,0.4576023072385239,54.89,54.89,9.313055352568243,-1.1932197420535005,-0.5808663339882768,2.8139999999999996,2.8139999999999996,1.5806056917907012,-0.20772076281431878,-0.13725232621784347
3111.0,2013-11-06,2013,Jun,Autumn,Pankaj,Elevated,4,2,4.7,2013-11-06 00:00:00+11:00,-9.196,35.738,5.9110000000000005,-9.196,-9.196,-0.24606264541976722,0.6878553566219027,0.4441871135484717,35.738,35.738,8.220766387630778,-1.7997181438660526,-0.7383158362038492,5.9110000000000005,5.9110000000000005,1.6145703180599977,0.24923049381067836,0.20177339901477834
3112.0,2013-11-06,2013,Jun,Autumn,Pankaj,Elevated,5,3,5.0,2013-11-06 00:00:00+11:00,-18.416,31.978,3.2880000000000003,-18.416,-18.416,-0.4970851924469103,0.0530640209074456,0.041294325853743805,31.978,31.978,7.988804666531784,-2.0331037518114194,-0.769226974901142,3.2880000000000003,3.2880000000000003,1.5859793170676553,-0.13173480259838333,-0.08536398467432947
3113.0,2013-11-06,2013,Jun,Autumn,Pankaj,Elevated,5,3,5.1,2013-11-06 00:00:00+11:00,-14.776,55.787,9.502,-14.776,-14.776,-0.2526344438912398,0.3053887213206506,0.2003539513644607,55.787,55.787,9.361089680160104,-1.1596968817596018,-0.5734920543575663,9.502,9.502,1.6508900778563125,0.6847956975857781,0.5948768472906404
3114.0,2013-11-06,2013,Jun,Autumn,Pankaj,Elevated,5,3,5.2,2013-11-06 00:00:00+11:00,-24.11,62.402666666666676,27.105,-24.11,-24.11,-0.33402240660947413,-0.23915909138343414,-0.20752037405230606,62.402666666666676,62.402666666666676,9.70802073888734,-0.9645883688916362,-0.5191043442755476,27.105,27.105,1.7949269989495704,1.49714689414098,2.521860974274767
3115.0,2013-11-06,2013,Jun,Autumn,Pankaj,Elevated,5,3,5.3,2013-11-06 00:00:00+11:00,-0.988,61.023,6.763,-0.988,-0.988,-0.016090008432858696,1.3202544617071839,0.802857829535275,61.023,61.023,9.636700680212083,-0.9835330972362497,-0.5304466495120809,6.763,6.763,1.6234663833701306,0.3703384476280287,0.2950410509031198
3116.0,2013-11-06,2013,Jun,Autumn,Pankaj,Elevated,5,3,5.4,2013-11-06 00:00:00+11:00,-16.218,83.70200000000001,7.346,-16.218,-16.218,-0.18951885412452119,0.20206477444128862,0.13734186895059977,83.70200000000001,83.70200000000001,10.749186015694399,-0.492133206101383,-0.3440015126727447,7.346,7.346,1.6294503760129317,0.4784391404835473,0.35886152162014223
3117.0,2013-11-06,2013,Jun,Autumn,Pankaj,Elevated,5,3,5.5,2013-11-06 00:00:00+11:00,-18.505,69.115,2.367,-18.505,-18.505,-0.25849104628280156,0.04534499032582517,0.03740523061460821,69.115,69.115,10.047785825742903,-0.7964395769708643,-0.4639219329326944,2.367,2.367,1.5754765086018998,-0.28257831841857106,-0.18618500273672686
3118.0,2013-11-06,2013,Jun,Autumn,Pankaj,Elevated,5,3,5.6,2013-11-06 00:00:00+11:00,-14.225,72.811,4.954,-14.225,-14.225,-0.19131768633258323,0.35195816137869024,0.22443138368764887,72.811,72.811,10.230053763299585,-0.7082260359219874,-0.43353694127705755,4.954,4.954,1.6043556738828963,0.13764099013508554,0.0970114942528735
3119.0,2013-11-06,2013,Jun,Autumn,Pankaj,Ambient,6,3,6.1,2013-11-06 00:00:00+11:00,-29.288,89.12799999999999,10.229,-29.288,-29.288,-0.3103437560991043,-0.5269877762823182,-0.43378706111123244,89.12799999999999,89.12799999999999,10.998681739190383,-0.40060535627376237,-0.29939410879734313,10.229,10.229,1.6578872947897432,0.7518625795645665,0.6744608648056922
3120.0,2013-11-06,2013,Jun,Autumn,Pankaj,Ambient,6,3,6.2,2013-11-06 00:00:00+11:00,-27.916999999999998,80.3,14.489,-27.916999999999998,-27.916999999999998,-0.3237119712970182,-0.467881447609668,-0.37387751534881675,80.3,80.3,10.589759204061252,-0.5559580186930084,-0.37196951635577413,14.489,14.489,1.696766895680132,1.0255182736842157,1.1407991242474
3121.0,2013-11-06,2013,Jun,Autumn,Pankaj,Ambient,6,3,6.3,2013-11-06 00:00:00+11:00,-22.72,32.575,4.163,-22.72,-22.72,-0.5689503016324176,-0.1708706247827876,-0.14678057200288394,32.575,32.575,8.026082481509894,-1.9732941899742817,-0.7643190095281941,4.163,4.163,1.5957276369138313,0.012413867885144874,0.010421455938697335
3122.0,2013-11-06,2013,Jun,Autumn,Pankaj,Ambient,6,3,6.4,2013-11-06 00:00:00+11:00,-3.239,54.708,10.444,-3.239,-3.239,-0.05805691159889328,1.1243855480386657,0.704494308374664,54.708,54.708,9.303278991839383,-1.1997851428127784,-0.5823625646379863,10.444,10.444,1.6599352059770283,0.7711894071332858,0.6979967159277504
3123.0,2013-11-06,2013,Jun,Autumn,Pankaj,Ambient,6,3,6.5,2013-11-06 00:00:00+11:00,-18.872,80.143,6.836,-18.872,-18.872,-0.22842396510658144,0.0211420655870951,0.021368174965588092,80.143,80.143,10.582343785759372,-0.5595992617015806,-0.3732602208173366,6.836,6.836,1.6242201967241918,0.38447833133428994,0.30303229337712095
3124.0,2013-11-06,2013,Jun,Autumn,Pankaj,Ambient,6,3,6.6,2013-11-06 00:00:00+11:00,-3.645,76.462,24.604,-3.645,-3.645,-0.04533259407087787,1.094757296315723,0.6867530424523148,76.462,76.462,10.406968819017381,-0.6325059743967167,-0.4035218967600852,24.604,24.604,1.777151222601964,1.4519051297010814,2.24807881773399
3125.0,2013-11-06,2013,Jun,Autumn,Pankaj,Ambient,6,3,6.7,2013-11-06 00:00:00+11:00,-14.345999999999998,62.222,7.55,-14.345999999999998,-14.345999999999998,-0.22311318557346402,0.33969934704696186,0.21914396207039707,62.222,62.222,9.698711254594603,-0.9694695882497645,-0.5205896135285558,7.55,7.55,1.6315249379661985,0.5076069252648757,0.38119321291735075
4731.0,2013-11-14,2013,Nov,Spring,Catarina,Elevated,1,1,1.0,2013-11-14 00:00:00+11:00,40.124,146.52700000000002,9.972999999999999,40.124,nan,0.2635430987721755,2.522606622894122,2.5993576438200527,146.52700000000002,146.52700000000002,13.355523202031435,0.17384169440241848,0.17248579814039913,9.972999999999999,9.972999999999999,1.6554361895518221,0.7307598167172267,0.6464367816091952
4732.0,2013-11-14,2013,Nov,Spring,Catarina,Elevated,1,1,1.1,2013-11-14 00:00:00+11:00,7.448333333333333,181.46,15.842,7.448333333333333,7.448333333333333,0.04085701480366264,1.7128665810258534,1.171506186865928,181.46,181.46,14.604896439208325,0.5049388228587635,0.45967165136181654,15.842,15.842,1.7084209001347128,1.1069051990559584,1.288910782703886
4733.0,2013-11-14,2013,Nov,Spring,Senani,Elevated,1,1,1.2,2013-11-14 00:00:00+11:00,9.184,183.581,17.012,9.184,9.184,0.04975185094226782,1.7858577522368049,1.2473508269789595,183.581,183.581,14.677329457363829,0.5308624611092236,0.47710849316419884,17.012,17.012,1.7182525000977507,1.196920886295345,1.4169896004378761
4734.0,2013-11-14,2013,Nov,Spring,Catarina,Elevated,1,1,1.4,2013-11-14 00:00:00+11:00,9.398,190.66099999999997,43.903999999999996,9.398,9.398,0.047979275611889624,1.7997458469917762,1.2567021346326115,190.66099999999997,190.66099999999997,14.916567969878324,0.6025116005264918,0.535313509647399,43.903999999999996,43.903999999999996,1.8985167579698239,1.7844380595369032,4.360831964969895
4735.0,2013-11-14,2013,Nov,Spring,Catarina,Elevated,1,1,1.5,2013-11-14 00:00:00+11:00,-13.614,159.275,19.7,-13.614,-13.614,-0.08452484477344296,0.389953184793141,0.25113067796980487,159.275,159.275,13.824543392097983,0.28682677975118004,0.2772877120002631,19.7,19.7,1.7400309197434844,1.2810223045135634,1.7112424740010943
4736.0,2013-11-14,2013,Nov,Spring,Catarina,Elevated,1,1,1.6,2013-11-14 00:00:00+11:00,-5.9479999999999995,167.47299999999998,10.101,-5.9479999999999995,-5.9479999999999995,-0.03542949069239471,0.9037675044467732,0.5861172409272651,167.47299999999998,167.47299999999998,14.117931859872392,0.3675435354332928,0.3446838596173923,10.101,10.101,1.6566634713859707,0.7441504984445633,0.6604488232074439
4737.0,2013-11-14,2013,Nov,Spring,Catarina,Elevated,1,1,1.7,2013-11-14 00:00:00+11:00,5.546,178.38299999999998,10.886,5.546,5.546,0.031017742921908856,1.5948084212020444,1.0883785968668749,178.38299999999998,178.38299999999998,14.49917239017455,0.47236047203205683,0.4343754881246967,10.886,10.886,1.6641152387033162,0.8151189086140321,0.746382047071702
4738.0,2013-11-14,2013,Nov,Spring,Loic,Ambient,2,1,2.0,2013-11-14 00:00:00+11:00,18.995,208.745,18.592,18.995,18.995,0.09026738165693034,2.19475552418934,1.6760689549695207,208.745,208.745,15.510899393652195,0.8478008788691128,0.6839829331053363,18.592,18.592,1.7311857076340005,1.2418696894081012,1.5899507389162557
4739.0,2013-11-14,2013,Nov,Spring,Loic,Ambient,2,1,2.1,2013-11-14 00:00:00+11:00,-7.937,212.393,16.352999999999998,-7.937,-7.937,-0.0372332948947222,0.7753249974573828,0.4992025169874805,212.393,212.393,15.62805170198768,0.8770768192336872,0.713973314479731,16.352999999999998,16.352999999999998,1.7127422739173555,1.1474003435129627,1.3448494800218933
4740.0,2013-11-14,2013,Nov,Spring,Loic,Ambient,2,1,2.2,2013-11-14 00:00:00+11:00,-1.69,188.86700000000002,8.857999999999999,-1.69,-1.69,-0.008937913460043892,1.2582792754811698,0.7721820446153509,188.86700000000002,188.86700000000002,14.856311789943023,0.5903608110223616,0.5205649503859783,8.857999999999999,8.857999999999999,1.6445961280501058,0.6239786686694808,0.5243787629994524
4741.0,2013-11-14,2013,Nov,Spring,Chris,Ambient,2,1,2.3,2013-11-14 00:00:00+11:00,-2.957,169.68200000000002,11.007,-2.957,-2.957,-0.01738753719142924,1.1595151955276424,0.716817059581813,169.68200000000002,169.68200000000002,14.195950126708675,0.38190042101480026,0.3628441536020521,11.007,11.007,1.665252566503482,0.8273099609856553,0.7596278051450464
4742.0,2013-11-14,2013,Nov,Spring,Loic,Ambient,2,1,2.5,2013-11-14 00:00:00+11:00,11.36,170.47299999999998,2.39,11.36,11.36,0.06648414699251587,1.8755053276039513,1.3424370206908605,170.47299999999998,170.47299999999998,14.223782900480447,0.3872211871284589,0.36934700219501954,2.39,2.39,1.575741909831946,-0.2782002451740719,-0.18366721401204156
4743.0,2013-11-14,2013,Nov,Spring,Loic,Ambient,2,1,2.6,2013-11-14 00:00:00+11:00,-9.919,177.25,12.202,-9.919,-9.919,-0.05574157759723914,0.6169445351407085,0.41259367694290894,177.25,177.25,14.460048409324225,0.4582240555730272,0.4250610412778796,12.202,12.202,1.6763277338813203,0.920227355402456,0.8904433497536944
4744.0,2013-11-14,2013,Nov,Spring,Loic,Ambient,2,1,2.7,2013-11-14 00:00:00+11:00,-1.6369999999999998,146.13,16.475,-1.6369999999999998,-1.6369999999999998,-0.01113114070925398,1.2700325374483774,0.7744980226791058,146.13,146.13,13.340652157971888,0.16678609845657139,0.1692220422726263,16.475,16.475,1.7137676639043045,1.1593804270679369,1.3582047071702243
4745.0,2013-11-14,2013,Nov,Spring,Loic,Ambient,3,2,3.0,2013-11-14 00:00:00+11:00,-17.207,194.263,5.425,-17.207,-17.207,-0.08819624347416126,0.12367838058841327,0.09412484432694618,194.263,194.263,15.036821472638424,0.6363822483892917,0.5649257228356037,5.425,5.425,1.6094129706864653,0.19816219952881056,0.14857142857142852
4746.0,2013-11-14,2013,Nov,Spring,Loic,Ambient,3,2,3.1,2013-11-14 00:00:00+11:00,-16.089000000000002,203.77700000000002,5.947,-16.089000000000002,-16.089000000000002,-0.07867572109643516,0.21383560544537095,0.14297887216238056,203.77700000000002,203.77700000000002,15.349918566559237,0.7849970511826964,0.6431407689967856,5.947,5.947,1.6149499184762433,0.2528987313590211,0.20571428571428568
4747.0,2013-11-14,2013,Nov,Spring,Loic,Ambient,3,2,3.2,2013-11-14 00:00:00+11:00,-8.137,195.03900000000002,7.63,-8.137,-8.137,-0.041651796276819364,0.7651213086157618,0.49046297712425435,195.03900000000002,195.03900000000002,15.06260269674534,0.6425178685332451,0.5713052557156834,7.63,7.63,1.6323357942172503,0.5188515861335448,0.3899507389162561
4748.0,2013-11-14,2013,Nov,Spring,Loic,Ambient,3,2,3.4,2013-11-14 00:00:00+11:00,-30.229,185.393,0.363,-30.229,-30.229,-0.1609280936149122,-0.5875011202094977,-0.47490659616771164,185.393,185.393,14.738928047860197,0.54955855013751,0.4920050312810858,0.363,0.363,1.5517061073896,-0.6518243142461582,-0.4055610290093048
4749.0,2013-11-14,2013,Nov,Spring,Chris,Ambient,3,2,3.5,2013-11-14 00:00:00+11:00,-25.183000000000003,154.594,6.277,-25.183000000000003,-25.183000000000003,-0.16064949162498715,-0.29921291068835115,-0.2544080054185148,154.594,154.594,13.65419349504027,0.24213182538351155,0.23880498853163862,6.277,6.277,1.6184142148012557,0.2959455542883243,0.24183908045977007
4750.0,2013-11-14,2013,Nov,Spring,Chris,Ambient,3,2,3.6,2013-11-14 00:00:00+11:00,-16.059,212.014,4.842,-16.059,-16.059,-0.07550906531721807,0.21811375314495043,0.14428980314186454,212.014,212.014,15.61592136250692,0.8731859549474674,0.7108575374674242,4.842,4.842,1.6031443726201824,0.11678800773676103,0.08475095785440606
4751.0,2013-11-14,2013,Nov,Spring,Loic,Ambient,3,2,3.7,2013-11-14 00:00:00+11:00,-15.095999999999998,153.753,-0.778,-15.095999999999998,-15.095999999999998,-0.0977123616649371,0.28317313394231397,0.18637068758329883,153.753,153.753,13.623362286895258,0.23598805755189906,0.23189108756237703,-0.778,-0.778,1.5375672571526753,-0.9177808189200991,-0.5304652435686918
4752.0,2013-11-14,2013,Nov,Spring,Catarina,Elevated,4,2,4.0,2013-11-14 00:00:00+11:00,46.952,248.247,14.482000000000001,nan,nan,0.18553495814792895,2.713621822704161,2.8977255347505952,248.247,248.247,16.73588957898564,1.3160998365602508,1.0087307524724802,14.482000000000001,14.482000000000001,1.6967057809339172,1.024287653833623,1.1400328407224958
4753.0,2013-11-14,2013,Nov,Spring,Catarina,Elevated,4,2,4.1,2013-11-14 00:00:00+11:00,6.212999999999999,255.15599999999998,13.57,6.212999999999999,6.212999999999999,0.024308261370168407,1.6109702521265137,1.1175249623107342,255.15599999999998,255.15599999999998,16.941044832004902,1.4247788899248381,1.0655299698287553,13.57,13.57,1.6886689359009102,0.9843799381148641,1.0401970443349753
4754.0,2013-11-14,2013,Nov,Spring,Catarina,Elevated,4,2,4.3,2013-11-14 00:00:00+11:00,-3.0010000000000003,204.208,13.277000000000001,-3.0010000000000003,-3.0010000000000003,-0.014663260695615844,1.1522127343765853,0.7148943608119032,204.208,204.208,15.363951314684643,0.7919912726757993,0.6466840404804379,13.277000000000001,13.277000000000001,1.6860550339601408,0.9736779968948629,1.0081226053639847
4755.0,2013-11-14,2013,Nov,Spring,Catarina,Elevated,4,2,4.4,2013-11-14 00:00:00+11:00,13.634,251.84900000000002,11.798,13.634,13.634,0.05399741692418043,2.0160602039901767,1.4418055889357426,251.84900000000002,251.84900000000002,16.843158848624565,1.3807867092098758,1.0383429656606846,11.798,11.798,1.6726150071629942,0.8821372904682722,0.8462178434592226
4756.0,2013-11-14,2013,Nov,Spring,Catarina,Elevated,4,2,4.5,2013-11-14 00:00:00+11:00,-6.651,205.21900000000002,16.494,-6.651,-6.651,-0.03228826213629107,0.851010922389787,0.5553977583080251,205.21900000000002,205.21900000000002,15.396817853050026,0.797897090969014,0.6549955195290985,16.494,16.494,1.713927138132432,1.1645055611573119,1.360284619594964
4757.0,2013-11-14,2013,Nov,Spring,Senani,Elevated,4,2,4.6,2013-11-14 00:00:00+11:00,-15.94,270.323,7.479,-15.94,-15.94,-0.05884180940444411,0.22642982415808416,0.14948982936048422,270.323,270.323,17.38292265414536,1.6092021660581828,1.190218597653713,7.479,7.479,1.6308040328216455,0.4983275249974272,0.37342090859332233
4758.0,2013-11-14,2013,Nov,Spring,Catarina,Elevated,4,2,4.7,2013-11-14 00:00:00+11:00,5.146,207.895,7.771,5.146,5.146,0.024728041741445796,1.5887771772480046,1.0708995171404225,207.895,207.895,15.483475062142865,0.8234992602833515,0.676995042708342,7.771,7.771,1.6337612531351142,0.5261952609831664,0.40538587848932667
4759.0,2013-11-14,2013,Nov,Spring,Loic,Elevated,5,3,5.0,2013-11-14 00:00:00+11:00,-18.459,215.18599999999998,6.295,-18.459,-18.459,-0.08543144220542129,0.04815584514761299,0.039415324783150206,215.18599999999998,215.18599999999998,15.717156231328872,0.91399355434451,0.7369347002195018,6.295,6.295,1.618602383990466,0.29832765459709626,0.24380952380952375
4760.0,2013-11-14,2013,Nov,Spring,Loic,Elevated,5,3,5.1,2013-11-14 00:00:00+11:00,-36.260999999999996,142.257,3.998,-36.260999999999996,-36.260999999999996,-0.24690839965778633,-0.8888961050692228,-0.7384911184426137,142.257,142.257,13.194695904036593,0.1420366174627184,0.1373819252049096,3.998,3.998,1.593906044972859,-0.021429029773680084,-0.007640941434044866
4761.0,2013-11-14,2013,Nov,Spring,Loic,Elevated,5,3,5.2,2013-11-14 00:00:00+11:00,-21.493000000000002,199.78400000000002,11.275,-21.493000000000002,-21.493000000000002,-0.10679598771640951,-0.10017147207497488,-0.09316349494199136,199.78400000000002,199.78400000000002,15.219296961423678,0.7315494801087421,0.6103141262259638,11.275,11.275,1.6677610525643465,0.8414090027146941,0.7889655172413792
4762.0,2013-11-14,2013,Nov,Spring,Loic,Elevated,5,3,5.3,2013-11-14 00:00:00+11:00,-5.97,199.498,10.933,-5.97,-5.97,-0.029866945565330445,0.9020837754333323,0.5851558915423103,199.498,199.498,15.209898093018245,0.7260918316647744,0.6079629066335631,10.933,10.933,1.6645573644933707,0.8189037431855611,0.751527093596059
